line,filename,lines,type,character,text
186,undefined,undefined,dialogue,Gillian,Um... truth.
187,undefined,undefined,dialogue,Jill,What's your last name?
188,undefined,undefined,dialogue,Gillian,Dare! I pick Dare!
189,undefined,undefined,dialogue,Jill,...
190,undefined,undefined,dialogue,Jill,Try to make a Sugar Rush with your eyes closed.
191,undefined,undefined,dialogue,Gillian,Alright.
192,undefined,undefined,dialogue,Jill,...
193,undefined,undefined,dialogue,Gillian,Here.
194,undefined,undefined,dialogue,Jill,This is a Beer...
195,undefined,undefined,dialogue,Jill,"Well, it works... I think."
196,undefined,undefined,dialogue,Gillian,"My turn, right? Well..."
197,undefined,undefined,dialogue,Dorothy,Me! Pick me!
198,undefined,undefined,dialogue,Gillian,"You, the dog."
199,undefined,undefined,dialogue,Dorothy,Come on!
200,undefined,undefined,dialogue,Rad Shiba,Dare! I dare you!
201,undefined,undefined,dialogue,Gillian,"No, I'm the one that dares you."
202,undefined,undefined,dialogue,Rad Shiba,Bring it on!
203,undefined,undefined,dialogue,Gillian,Um... sit.
204,undefined,undefined,dialogue,Rad Shiba,Sir! Yes sir!
205,undefined,undefined,dialogue,Gillian,You're not sitting.
206,undefined,undefined,dialogue,Rad Shiba,Sir! Yes sir!
207,undefined,undefined,dialogue,Gillian,"...whatever, you did it."
208,undefined,undefined,dialogue,Rad Shiba,"Alright! You, the blonde. Pet me."
209,undefined,undefined,dialogue,Alma,"Eh, whatever."
210,undefined,undefined,dialogue,Rad Shiba,Your hands are cold.
211,undefined,undefined,dialogue,Alma,"Colder than your usual hands, I guess."
212,undefined,undefined,dialogue,Alma,Alright then... Jill!
213,undefined,undefined,dialogue,Jill,I'll go with Dare.
214,undefined,undefined,dialogue,Alma,Give me a shoulder massage.
215,undefined,undefined,dialogue,Jill,...really?
216,undefined,undefined,dialogue,Alma,Really.
217,undefined,undefined,dialogue,Jill,Okay...
218,undefined,undefined,dialogue,Jill,...
219,undefined,undefined,dialogue,Alma,You are good at this.
220,undefined,undefined,dialogue,Jill,My grandpa taught me how years ago.
221,undefined,undefined,dialogue,Alma,How old were you when your grandpa died?
222,undefined,undefined,dialogue,Jill,"14 or so, if memory serves right."
223,undefined,undefined,dialogue,Alma,Then he was-...
224,undefined,undefined,dialogue,Alma,...
225,undefined,undefined,dialogue,Alma,Sorry. Need to use the bathroom.
226,undefined,undefined,dialogue,Dana,Jill... what did that massage do exactly?
227,undefined,undefined,dialogue,Jill,It was a regular massage. I might have accidentally unclasped her bra though.
228,undefined,undefined,dialogue,Jill,It felt like something snapped.
229,undefined,undefined,dialogue,Dorothy,"Well, just imagine the pressure the poor thing must be a subject to."
230,undefined,undefined,dialogue,Gillian,You have a pretty triumphant look on your face though.
231,undefined,undefined,dialogue,Jill,Wouldn't you?
232,undefined,undefined,dialogue,Gillian,I wonder...
233,undefined,undefined,dialogue,Alma,"If everyone's done talking about my bra, let's move on."
234,undefined,undefined,dialogue,Jill,(I wonder how long until the food is done.)
235,undefined,undefined,dialogue,Jill,"Alright, Boss. Pick."
236,undefined,undefined,dialogue,Dana,Truth me.
237,undefined,undefined,dialogue,Jill,How did you get your arm?
238,undefined,undefined,dialogue,Dana,"On second thought, dare me."
239,undefined,undefined,dialogue,Jill,...
240,undefined,undefined,dialogue,Jill,Lift Gil by the neck of his shirt.
241,undefined,undefined,dialogue,Dana,Okay.
242,undefined,undefined,dialogue,Gillian,Eh?!
243,undefined,undefined,dialogue,Gillian,Wah!
244,undefined,undefined,dialogue,Dana,Happy?
245,undefined,undefined,dialogue,Jill,I guess. Who cares? I didn't hear about your arm.
246,undefined,undefined,dialogue,Gillian,I do! I care!
247,undefined,undefined,dialogue,Dana,"Alright, Gil. Now that I have you in this position, answer me."
248,undefined,undefined,dialogue,Gillian,I didn't pick...
249,undefined,undefined,dialogue,Dana,You're in no position to pick! Now answer!
250,undefined,undefined,dialogue,Dana,Did you live in Scotland for two years?
251,undefined,undefined,dialogue,Gillian,Scotland? No...
252,undefined,undefined,dialogue,Dana,I guess that rules out a couple of possibilities...
253,undefined,undefined,dialogue,Gillian,Um... Chief...
254,undefined,undefined,dialogue,Dana,"What? Oh right, I'm still lifting you. Sorry."
255,undefined,undefined,dialogue,Gillian,And now she apologizes...
256,undefined,undefined,dialogue,Gillian,I guess it's my turn...
257,undefined,undefined,dialogue,Gillian,"Hey, Alma. Truth or Dare?"
258,undefined,undefined,dialogue,Alma,Hm... Dare.
259,undefined,undefined,dialogue,Dorothy,Oh! Oh! I have a suggestion!
260,undefined,undefined,dialogue,Jill,You stay quiet.
261,undefined,undefined,dialogue,Dorothy,Fiiiiiiiiine.
262,undefined,undefined,dialogue,Gillian,Hm... how strong are those arms of yours?
263,undefined,undefined,dialogue,Alma,It's still my muscles under them so... not very.
264,undefined,undefined,dialogue,Alma,Although not having fleshy skin makes things easier.
265,undefined,undefined,dialogue,Alma,"Wait. That's Truth, not Dare."
266,undefined,undefined,dialogue,Gillian,I just wanted to make sure.
267,undefined,undefined,dialogue,Gillian,I dare you to break this nut with your hands.
268,undefined,undefined,dialogue,Alma,Okay.
269,undefined,undefined,dialogue,Gillian,"Well, that was easy."
270,undefined,undefined,dialogue,Dana,"Holy shit, Gil. Are you really into that?"
271,undefined,undefined,dialogue,Gillian,Eh?
272,undefined,undefined,dialogue,Jill,"Asking a woman to break a nut in her hands and then watching her eat it, does that turn you on?"
273,undefined,undefined,dialogue,Gillian,Eh?!
274,undefined,undefined,dialogue,Dorothy,"Wait, wait... is this an actual thing that turns guys on? I need to know for professional reasons."
275,undefined,undefined,dialogue,Gillian,*sigh*
276,undefined,undefined,dialogue,Alma,"...you're a pervert, Gilbert."
277,undefined,undefined,dialogue,Gillian,"Gil-... wait, that was close this time."
278,undefined,undefined,dialogue,Alma,My turn then? Alright.
279,undefined,undefined,dialogue,Alma,"Hey Jill, pick."
280,undefined,undefined,dialogue,Jill,Um... truth.
281,undefined,undefined,dialogue,Alma,Okay then. What's your most embarrassing childhood dream?
282,undefined,undefined,dialogue,Jill,Um... elaborate?
283,undefined,undefined,dialogue,Alma,"For example: when I was a girl I wanted to be a ""Professional Puzzle Master""."
284,undefined,undefined,dialogue,Alma,"I guess, in a way, I accomplished that, but you understand."
285,undefined,undefined,dialogue,Jill,...
286,undefined,undefined,dialogue,Jill,I wanted to be a... ventriloquist.
287,undefined,undefined,dialogue,Alma,Huh?
288,undefined,undefined,dialogue,Jill,"When I was a child, I liked this show called Lucia's Fun House."
289,undefined,undefined,dialogue,Alma,The one with the woman in the house with the talking stuff?
290,undefined,undefined,dialogue,Jill,That one.
291,undefined,undefined,dialogue,Jill,"My parents divorced when I was around... six, I think."
292,undefined,undefined,dialogue,Jill,Mom was on tour with an orchestra and my dad was working constantly.
293,undefined,undefined,dialogue,Jill,"I spent a lot of time with my grandpa, but he slept a lot, so I was on my own most of the time."
294,undefined,undefined,dialogue,Jill,I liked to pretend things like chairs or beds could talk. And since AI wasn't so advanced back then...
295,undefined,undefined,dialogue,Jill,"Anyway, I went to a magic show once, and there was this guy making a puppet talk."
296,undefined,undefined,dialogue,Jill,"My dad told me he was a ""ventriloquist"" so I kinda obsessed about wanting to be one."
297,undefined,undefined,dialogue,Jill,"Even today, I'd be lying if I said that I don't think about it every now and then."
298,undefined,undefined,dialogue,Dana,So that's why you pretend Fore can talk.
299,undefined,undefined,dialogue,Alma,She what?!
300,undefined,undefined,dialogue,Jill,Nothing.
301,undefined,undefined,dialogue,Jill,Hm... Dorothy.
302,undefined,undefined,dialogue,Dorothy,Yes! I pick Dare!
303,undefined,undefined,dialogue,Jill,"Okay, I want you to put your leg behind your head."
304,undefined,undefined,dialogue,Dorothy,Just that? Alright...
305,undefined,undefined,dialogue,Jill,"So, the extra-flexible joints weren't just a bluff."
306,undefined,undefined,dialogue,Dorothy,I never bluff!
307,undefined,undefined,dialogue,Dorothy,I'm pretty sure I heard something rip though.
308,undefined,undefined,dialogue,Dorothy,Okay then. Dana!
309,undefined,undefined,dialogue,Dana,I pick Dare.
310,undefined,undefined,dialogue,Dorothy,I dare you to stare honey straight in the eyes for ten seconds.
311,undefined,undefined,dialogue,Dana,Hm? Sure.
312,undefined,undefined,dialogue,Jill,...
313,undefined,undefined,dialogue,Dana,...
314,undefined,undefined,dialogue,Jill,Um...
315,undefined,undefined,dialogue,Dana,...
316,undefined,undefined,dialogue,Jill,"Please, stop."
317,undefined,undefined,dialogue,Dana,Seven seconds...
318,undefined,undefined,dialogue,Jill,...
319,undefined,undefined,dialogue,Dana,And done.
320,undefined,undefined,dialogue,Dana,"Okay then, dog!"
321,undefined,undefined,dialogue,Rad Shiba,Yes! Challenge me!
322,undefined,undefined,dialogue,Dana,"Chase your tail... but only make three spins. No more, no less."
323,undefined,undefined,dialogue,Rad Shiba,Alright!
324,undefined,undefined,dialogue,Jill,...
325,undefined,undefined,dialogue,Rad Shiba,Done!
326,undefined,undefined,dialogue,Dana,That was four.
327,undefined,undefined,dialogue,Rad Shiba,And now?
328,undefined,undefined,dialogue,Dana,Two.
329,undefined,undefined,dialogue,Rad Shiba,AAAAAAAAAAAAAGH!
330,undefined,undefined,dialogue,Dana,That was three. Good job.
331,undefined,undefined,dialogue,Rad Shiba,Alright!
332,undefined,undefined,dialogue,Rad Shiba,Hey J! Pick one!
333,undefined,undefined,dialogue,Jill,Dare.
334,undefined,undefined,dialogue,Rad Shiba,I dare you to call me a good boy!
335,undefined,undefined,dialogue,Jill,...good boy.
336,undefined,undefined,dialogue,Rad Shiba,Yes!!!
337,undefined,undefined,dialogue,Dana,"Okay, then... Gil!"
338,undefined,undefined,dialogue,Gillian,Yes?
339,undefined,undefined,dialogue,Dana,Truth or Truth?
340,undefined,undefined,dialogue,Gillian,Um... truth?
341,undefined,undefined,dialogue,Dana,Have you ever heard of the Unicorn Gang?
342,undefined,undefined,dialogue,Gillian,"Ah, yeah. The person that got me into Glitch City is part of it, actually."
343,undefined,undefined,dialogue,Dana,"Dammit, that makes me backtrack a bit."
344,undefined,undefined,dialogue,Gillian,...?
345,undefined,undefined,dialogue,Gillian,"Okay then... hey Jill, pick."
346,undefined,undefined,dialogue,Jill,I'll go with Dare.
347,undefined,undefined,dialogue,Gillian,Can you spin your twintails?
348,undefined,undefined,dialogue,Jill,I guess...
349,undefined,undefined,dialogue,Gillian,Then please...
350,undefined,undefined,dialogue,Jill,...
351,undefined,undefined,dialogue,Gillian,Um...
352,undefined,undefined,dialogue,Gillian,You're just spinning yourself on the chair.
353,undefined,undefined,dialogue,Jill,And the twintails with me.
354,undefined,undefined,dialogue,Gillian,That's not what I had in mind.
355,undefined,undefined,dialogue,Jill,Then be more specific next time.
356,undefined,undefined,dialogue,Dana,"Your turn, Jill."
357,undefined,undefined,dialogue,Jill,"Hold on, I'm dizzy..."
358,undefined,undefined,dialogue,Jill,"Okay then, dog."
359,undefined,undefined,dialogue,Rad Shiba,Yes!
360,undefined,undefined,dialogue,Jill,I dare you to go out and stay there.
361,undefined,undefined,dialogue,Rad Shiba,That's easy!
362,undefined,undefined,dialogue,Jill,And that's one problem less.
363,undefined,undefined,dialogue,Dana,...
364,undefined,undefined,dialogue,Dana,"Well, then. Why don't you continue in the dog's place, Dorothy?"
365,undefined,undefined,dialogue,Dorothy,Alright!
366,undefined,undefined,dialogue,Dorothy,"Hey, sweater pups. What do you pick?"
367,undefined,undefined,dialogue,Alma,Let's go with dare.
368,undefined,undefined,dialogue,Dorothy,I dare you to put on some twintails!
369,undefined,undefined,dialogue,Alma,Sure.
370,undefined,undefined,dialogue,Alma,"Hey Jill, lend me your hair ties for a second."
371,undefined,undefined,dialogue,Jill,Alright.
372,undefined,undefined,dialogue,Alma,"I haven't worn twintails since elementary school, now that I think about it."
373,undefined,undefined,dialogue,Alma,Is this good?
374,undefined,undefined,dialogue,Dorothy,Yup!
375,undefined,undefined,dialogue,Alma,"Alright, let me untie them. Too breezy for my taste."
376,undefined,undefined,dialogue,Alma,Then... Jill!
377,undefined,undefined,dialogue,Jill,I'll go with Truth.
378,undefined,undefined,dialogue,Alma,"If you had to spend two hours in a pressurization chamber with someone, who would you pick?"
379,undefined,undefined,dialogue,Jill,Out of what pool of people?
380,undefined,undefined,dialogue,Alma,The ones here right now.
381,undefined,undefined,dialogue,Jill,Hm...
382,undefined,undefined,dialogue,Jill,I guess either you or Jamie.
383,undefined,undefined,dialogue,Alma,Oh?
384,undefined,undefined,dialogue,Jill,"Yeah, I mean. If I went into a chamber with Dorothy, it'd be... fishy."
385,undefined,undefined,dialogue,Jill,I know for certain that my Boss would fall asleep because she gets bored easily.
386,undefined,undefined,dialogue,Jill,And Gil is claustrophobic.
387,undefined,undefined,dialogue,Alma,Phillip is claustrophobic?
388,undefined,undefined,dialogue,Gillian,I'm many things...
389,undefined,undefined,dialogue,Jill,Alright then. Alma.
390,undefined,undefined,dialogue,Alma,I'll pick truth.
391,undefined,undefined,dialogue,Jill,What's the most embarrassing thing that has happened to your arms?
392,undefined,undefined,dialogue,Alma,Well...
393,undefined,undefined,dialogue,Alma,There was this one time when I got mugged on the street so I... uh...
394,undefined,undefined,dialogue,Alma,I... kinda threw my hand at the thief to knock him out.
395,undefined,undefined,dialogue,Jill,Threw?
396,undefined,undefined,dialogue,Alma,I think it's what you usually call a... rocket punch?
397,undefined,undefined,dialogue,Jill,So you didn't throw it so much as it... propelled itself towards the thief.
398,undefined,undefined,dialogue,Alma,Yup.
399,undefined,undefined,dialogue,Jill,And how is that embarrassing?
400,undefined,undefined,dialogue,Alma,It was just so cartoony! It's a bit embarrassing.
401,undefined,undefined,dialogue,Alma,It's a bit impractical too. The hand has a startup time after reattachment.
402,undefined,undefined,dialogue,Jill,"Yes, but... why add such a function?"
403,undefined,undefined,dialogue,Dana,Why WOULDN'T you add such a function?
404,undefined,undefined,dialogue,Jill,Well... because...
405,undefined,undefined,dialogue,Jill,"Boss, don't tell your arm can also..."
406,undefined,undefined,dialogue,Dana,This hand of mine is awesome!
407,undefined,undefined,dialogue,Alma,"My turn, then..."
408,undefined,undefined,dialogue,Alma,I'll pick Lorenzo.
409,undefined,undefined,dialogue,Gillian,Gillian.
410,undefined,undefined,dialogue,Alma,Casimiro. Truth or Dare?
411,undefined,undefined,dialogue,Gillian,Um... Truth.
412,undefined,undefined,dialogue,Alma,How do you manage to keep that stubble of yours at the same length all the time?
413,undefined,undefined,dialogue,Gillian,How do I... eh?
414,undefined,undefined,dialogue,Alma,"I mean, no matter when I come here, whether it's at 3AM on a weekday or in the afternoon on Sunday, you always have the same three day beard."
415,undefined,undefined,dialogue,Alma,"It never gets any longer, but you also never shave. How the hell do you do that?!"
416,undefined,undefined,dialogue,Gillian,Well...
417,undefined,undefined,dialogue,Dana,"That's a good question, really."
418,undefined,undefined,dialogue,Jill,Now that I think about it...
419,undefined,undefined,dialogue,Gillian,Uh...
420,undefined,undefined,dialogue,Gillian,"I do shave, but... I use an electric razor."
421,undefined,undefined,dialogue,Gillian,"And set it quite low, so..."
422,undefined,undefined,dialogue,Alma,...
423,undefined,undefined,dialogue,Alma,You're not saying something. But whatever.
424,undefined,undefined,dialogue,Gillian,A-Anyways.
425,undefined,undefined,dialogue,Gillian,"Um... Chief, Truth or Dare?"
426,undefined,undefined,dialogue,Dana,Let's go with truth.
427,undefined,undefined,dialogue,Gillian,This is something I've been meaning to ask for a long time.
428,undefined,undefined,dialogue,Gillian,"Why is the bar called Valhalla if your designation is ""VA-11""? Shouldn't it be ""VA-1""?"
429,undefined,undefined,dialogue,Dana,...
430,undefined,undefined,dialogue,Dana,It WAS going to be that.
431,undefined,undefined,dialogue,Dana,"When I applied for a bar owner certification through the BTC, Brian told me I would have the VA-1 code."
432,undefined,undefined,dialogue,Dana,"BUT then came this one guy, and he pulled some strings to get a certification faster."
433,undefined,undefined,dialogue,Dana,He took MY position and I told Brian to hold off until the VA-11 code became available.
434,undefined,undefined,dialogue,Dana,This bar remained closed for five months longer than it should have been.
435,undefined,undefined,dialogue,Dana,What kind of monster takes the chance for a pun from someone?!
