line,filename,lines,type,character,text
91,undefined,undefined,dialogue,Mr. Donovan,"Yeah, you. Do I know you?"
92,undefined,undefined,dialogue,Gillian,"I don't think so, sir."
93,undefined,undefined,dialogue,Mr. Donovan,"No, no. I'm pretty sure I know you."
94,undefined,undefined,dialogue,Mr. Donovan,"Wait wait wait... it was the Hong Kong riots ten years ago, right?"
95,undefined,undefined,dialogue,Gillian,I-I've never been to Hong Kong... and I certainly didn't defect from any anti-riot force after stealing supplies.
96,undefined,undefined,dialogue,Mr. Donovan,Really? That's a bummer.
97,undefined,undefined,dialogue,Mr. Donovan,You look like a guy who owes me a drink.
98,undefined,undefined,dialogue,Jill,"You were in those riots, Mr. Donovan?"
99,undefined,undefined,dialogue,Mr. Donovan,Do I look like some anarchist hippie to you?
100,undefined,undefined,dialogue,Mr. Donovan,"Ten years ago, I tried to start a silicone business."
101,undefined,undefined,dialogue,Mr. Donovan,"So, I was in Hong Kong talking with some investors when those damned riots broke out."
102,undefined,undefined,dialogue,Mr. Donovan,"Seriously, though. Did they really think the laws they were trying to pass wouldn't backfire?"
103,undefined,undefined,dialogue,Mr. Donovan,They were openly trying to segregate people with augmentations!
104,undefined,undefined,dialogue,Mr. Donovan,"No matter how many ""They have different capabilities"" you put in-between, it's still segregation."
105,undefined,undefined,dialogue,Mr. Donovan,"And once people start crying ""Segregation!"" like that you're doomed."
106,undefined,undefined,dialogue,Mr. Donovan,"This is the PR century! If you're gonna do that, disguise it a bit."
107,undefined,undefined,dialogue,Jill,That's a... very laconic way of summarizing the incident.
108,undefined,undefined,dialogue,Jill,"I mean, there was a political agenda revolving around cheap labour."
109,undefined,undefined,dialogue,Jill,And the plan reached such a developed stage because the media was instilling fear in the public.
110,undefined,undefined,dialogue,Jill,The general fear that augmented people would become power-hungry maniacs was a key factor in the plans.
111,undefined,undefined,dialogue,Jill,And everything is mostly the aftermath of previous protests where-...
112,undefined,undefined,dialogue,Jill,...
113,undefined,undefined,dialogue,Jill,"On second thought, maybe it's better to be laconic."
114,undefined,undefined,dialogue,Jill,Trying to get the full picture might take you back beyond the industrial revolution.
115,undefined,undefined,dialogue,Jill,All that happened when I got out of high school.
116,undefined,undefined,dialogue,Jill,I remember I had to turn down a scholarship in Hong Kong because of all that.
117,undefined,undefined,dialogue,Mr. Donovan,"Heh, scholarship. That's no mean feat, brat."
118,undefined,undefined,dialogue,Jill,"Well, I guess even without the scholarship, there would have been the language barrier."
119,undefined,undefined,dialogue,Jill,I remember I was kinda excited back then because I was really into this one Chinese idol band.
120,undefined,undefined,dialogue,Jill,It's... one of those things I'd rather not remember much of.
121,undefined,undefined,dialogue,Mr. Donovan,You'd be surprised at how easy Chinese can be.
122,undefined,undefined,dialogue,Jill,So you know how to speak Chinese?
123,undefined,undefined,dialogue,Mr. Donovan,The only translator I had available was some pizza-faced pencilneck.
124,undefined,undefined,dialogue,Mr. Donovan,And I wasn't gonna allow myself to be seen with THAT.
125,undefined,undefined,dialogue,Mr. Donovan,"If someone like me can learn Chinese in two weeks, well..."
126,undefined,undefined,dialogue,Mr. Donovan,I'm guessing a scholarship student might have a chance.
127,undefined,undefined,dialogue,Jill,(Why do I feel like he suddenly challenged me to finally learn Chinese?)
128,undefined,undefined,dialogue,Jill,(Chinese?)
129,undefined,undefined,dialogue,Jill,"Wait... when you say ""Chinese"", do you mean Mandarin or Cantonese?"
130,undefined,undefined,dialogue,Mr. Donovan,Tangerine? Cantowhat?
131,undefined,undefined,dialogue,Jill,"When people say ""Chinese,"" they're usually referring to the written word. Not the spoken one."
132,undefined,undefined,dialogue,Jill,It's important to clarify because there are lots of dialects in the Chinese language.
133,undefined,undefined,dialogue,Jill,"In Hong Kong, lots of people speak Cantonese, so just saying ""Chinese"" won't do."
134,undefined,undefined,dialogue,Jill,You might've learned Cantonese because you were only going to Hong Kong.
135,undefined,undefined,dialogue,Jill,Or you might've learned Mandarin because it's the one spoken by the majority elsewhere...
136,undefined,undefined,dialogue,Mr. Donovan,I went to Hong Kong and managed to seal a deal. I have no idea about anything else.
137,undefined,undefined,dialogue,Jill,R-Right...
138,undefined,undefined,dialogue,Mr. Donovan,"Anyways, surely a student with a scholarship can serve me a Marsblast too, right?"
139,undefined,undefined,dialogue,Jill,...
140,undefined,undefined,dialogue,Jill,"*ahem* S-Sure, on it."
141,undefined,undefined,dialogue,Jill,Here.
142,undefined,undefined,dialogue,Mr. Donovan,Alright. I guess I'll believe your story.
143,undefined,undefined,dialogue,Jill,(Right...)
144,undefined,undefined,dialogue,Jill,Here you go.
145,undefined,undefined,dialogue,Mr. Donovan,This is good! But wrong. Like having sex with your business partner's wife.
146,undefined,undefined,dialogue,Jill,Right...
147,undefined,undefined,dialogue,Jill,Here.
148,undefined,undefined,dialogue,Mr. Donovan,"Suuuuuuuuure, a scholarship. Hong Kong must have very low standards."
149,undefined,undefined,dialogue,Jill,...
150,undefined,undefined,dialogue,Mr. Donovan,"Hey kid, I got wasted yesterday, so there's certain protocol here."
151,undefined,undefined,dialogue,Mr. Donovan,Would you mind telling me if I said anything someone could use against me in a court of law?
152,undefined,undefined,dialogue,Jill,"Unless complaining about your investors can be used as a legal weapon, I don't think so."
153,undefined,undefined,dialogue,Mr. Donovan,"Oh, good. Fuck those sons of bitches."
154,undefined,undefined,dialogue,Mr. Donovan,What did I tell you?
155,undefined,undefined,dialogue,Jill,"How they wanted unreasonable stuff, how they feel like they have more power than you do, and all that."
156,undefined,undefined,dialogue,Mr. Donovan,"Oh yeah, I recall something like that. But then again, it seems to be something I say a lot when drunk."
157,undefined,undefined,dialogue,Mr. Donovan,That and racial slurs in German.
158,undefined,undefined,dialogue,Jill,(Racial slurs in... what?)
159,undefined,undefined,dialogue,Mr. Donovan,But let me tell you something. There are people worse than your investors.
160,undefined,undefined,dialogue,Jill,Who?
161,undefined,undefined,dialogue,Mr. Donovan,Your clients.
162,undefined,undefined,dialogue,Jill,E-Excuse me?
163,undefined,undefined,dialogue,Mr. Donovan,"Your readers! If you think clients are always right then you're wrong -- unless I'm the client, that is."
164,undefined,undefined,dialogue,Mr. Donovan,We live in an era where PR is the first and only word in anything.
165,undefined,undefined,dialogue,Mr. Donovan,You can sell the shittiest of stuff and people will buy it if you're the apple of their eyes.
166,undefined,undefined,dialogue,Mr. Donovan,But make one fucking mistake and it's OVER for you. You're suddenly a criminal to them.
167,undefined,undefined,dialogue,Mr. Donovan,No chance of appeal. Gods forbid if they ever catch something you said out of context.
168,undefined,undefined,dialogue,Mr. Donovan,"A month ago, we had to clarify that we were talking about the animal in an article about ""cougars in nearby forests."""
169,undefined,undefined,dialogue,Mr. Donovan,All because we got a pack of forty-year-old divorced soccer moms crying about hurt feelings.
170,undefined,undefined,dialogue,Mr. Donovan,They were having picnic parties in the same forests and thought we were writing about them.
171,undefined,undefined,dialogue,Mr. Donovan,God! I hope at least one of them gets eaten by their damned namesake.
172,undefined,undefined,dialogue,Jill,Pfft...
173,undefined,undefined,dialogue,Mr. Donovan,"Yeah, it's funny when somebody else hears it, but the smell of rosy perfume still makes my blood boil."
174,undefined,undefined,dialogue,Mr. Donovan,"Nowadays, nobody can take a joke. They're always out for blood."
175,undefined,undefined,dialogue,Mr. Donovan,You can't win. You will ALWAYS offend somebody.
176,undefined,undefined,dialogue,Mr. Donovan,"And while some take it graciously, many just LOVE feeling insulted."
177,undefined,undefined,dialogue,Mr. Donovan,They RELISH the thought of ganging up against something.
178,undefined,undefined,dialogue,Mr. Donovan,And those hypersensitive bastards are your clients - they're the ones you have to target.
179,undefined,undefined,dialogue,Mr. Donovan,I run a goddamn newspaper! The whole point is to present news in the most neutral way possible!
180,undefined,undefined,dialogue,Mr. Donovan,Being offended by a newspaper is like being angry at the mirror.
181,undefined,undefined,dialogue,Jill,(Sure... let's go with that.)
182,undefined,undefined,dialogue,Jill,"(I mean, it's not like he's totally wrong, but...)"
183,undefined,undefined,dialogue,Jill,(Hearing it from him is kinda...)
184,undefined,undefined,dialogue,Jill,"So, I'm a bit interested in this interview you had. Can you tell me anything about it?"
185,undefined,undefined,dialogue,Mr. Donovan,"You don't run any blogs, right? No microphones hiding between your boobs?"
186,undefined,undefined,dialogue,Mr. Donovan,...do you have boobs at all?
187,undefined,undefined,dialogue,Jill,...*cough*
188,undefined,undefined,dialogue,Jill,"There's this one blog I wrote when I was 12. But it just fills me with shame, so I try to forget it exists."
189,undefined,undefined,dialogue,Mr. Donovan,Okay then.
190,undefined,undefined,dialogue,Mr. Donovan,It started with the same boring questions.
191,undefined,undefined,dialogue,Mr. Donovan,"How are you, why choose this place, how's the city, the tour, new single, blah blah blah..."
192,undefined,undefined,dialogue,Mr. Donovan,"It went by very quickly. It was the ""Regular Interview Stencil,"" as we call it in the business."
193,undefined,undefined,dialogue,Mr. Donovan,So I tried some fun questions afterwards.
194,undefined,undefined,dialogue,Mr. Donovan,"""How big are your tits? Is it true that you don't wear underwear on stage? Are you still a virgin?"""
195,undefined,undefined,dialogue,Jill,...
196,undefined,undefined,dialogue,Jill,How did she react?
197,undefined,undefined,dialogue,Mr. Donovan,She answered them like it was the most natural thing on earth!
198,undefined,undefined,dialogue,Mr. Donovan,I don't think I wanna know what kind of questions other people have asked.
199,undefined,undefined,dialogue,Mr. Donovan,"I did it to get a reaction out of her, but she just took it in her stride."
200,undefined,undefined,dialogue,Jill,Huh...
201,undefined,undefined,dialogue,Mr. Donovan,"In case you were interested, the answers were: 91 centimeters, depends on the costume, and no."
202,undefined,undefined,dialogue,Jill,I see.
203,undefined,undefined,dialogue,Mr. Donovan,Her room backstage was filled to the brim with gifts of all sorts.
204,undefined,undefined,dialogue,Mr. Donovan,"Dolls, blue roses, chocolates, fruit. I'm pretty sure I saw at least three dildos in there too."
205,undefined,undefined,dialogue,Jill,...
206,undefined,undefined,dialogue,Jill,"Thanks for the info, I guess."
207,undefined,undefined,dialogue,Jill,"Perhaps too much info, but thanks anyways."
208,undefined,undefined,dialogue,Mr. Donovan,You're lucky I'm in a good mood.
209,undefined,undefined,dialogue,Mr. Donovan,"Damn, look at the time, I need to get back to work soon."
210,undefined,undefined,dialogue,Jill,Really?
211,undefined,undefined,dialogue,Mr. Donovan,I just finished an interview and it must be posted as soon as possible.
212,undefined,undefined,dialogue,Mr. Donovan,The fact that we're posting it AFTER the chick finished her concert is enough of a problem already.
213,undefined,undefined,dialogue,Jill,Something delayed the interview?
214,undefined,undefined,dialogue,Mr. Donovan,The interview was supposed to happen last Friday!
215,undefined,undefined,dialogue,Mr. Donovan,"One of the interns -- this meek little girl -- was supposed to do it, but for some fucking reason, she just didn't."
216,undefined,undefined,dialogue,Mr. Donovan,I spent two days negotiating something else instead.
217,undefined,undefined,dialogue,Jill,"""Negotiating""... did you have to pay or something?"
218,undefined,undefined,dialogue,Mr. Donovan,"Basically, when that encore concert happens, I need to plaster that chick's face all over the front page."
219,undefined,undefined,dialogue,Jill,I see...
220,undefined,undefined,dialogue,Mr. Donovan,Okay then. One last drink before I leave.
221,undefined,undefined,dialogue,Mr. Donovan,Give me something bitter to wake me up.
222,undefined,undefined,dialogue,Jill,Sure.
223,undefined,undefined,dialogue,Jill,Here.
224,undefined,undefined,dialogue,Mr. Donovan,"Yeah, this works just fine."
225,undefined,undefined,dialogue,Jill,Is this fine?
226,undefined,undefined,dialogue,Mr. Donovan,"No, I'm gonna doze off with this shit, kid."
227,undefined,undefined,dialogue,Mr. Donovan,"You know, I feel like I should compensate the poor bastard that took the heat today."
228,undefined,undefined,dialogue,Jill,Oh?
229,undefined,undefined,dialogue,Mr. Donovan,"Yeah. That kid, Joel... Jean... Guillermo... Hirohito... I can't remember his name."
230,undefined,undefined,dialogue,Mr. Donovan,That kid is always gushing about that idol I interviewed.
231,undefined,undefined,dialogue,Mr. Donovan,"I can't remember anyone for shit, but he's annoying enough to make me remember him."
232,undefined,undefined,dialogue,Mr. Donovan,"So, I dunno. I feel like I cockblocked 'im big time today by taking his gig away."
233,undefined,undefined,dialogue,Mr. Donovan,"Worst of all, I left him to fend off a pack of crazy bitches."
234,undefined,undefined,dialogue,Mr. Donovan,"And that's something I wouldn't wish on anyone, not even my worst enemies... well... maybe two of 'em."
235,undefined,undefined,dialogue,Jill,You're sounding so considerate right now.
236,undefined,undefined,dialogue,Mr. Donovan,"I'm no saint, kid, but I'm a man."
237,undefined,undefined,dialogue,Mr. Donovan,And a man must never cockblock another man unless he's trying to fuck your mom.
238,undefined,undefined,dialogue,Jill,What if it's your dad?
239,undefined,undefined,dialogue,Mr. Donovan,Did. I. Stutter?
240,undefined,undefined,dialogue,Jill,...
241,undefined,undefined,dialogue,Jill,Maybe you can get him tickets or something.
242,undefined,undefined,dialogue,Mr. Donovan,"Nah, see. That'd mean he'd be off work. And I need him to be at my beck and call tonight."
243,undefined,undefined,dialogue,Mr. Donovan,"I've seen that brat talk to no end about her, so..."
244,undefined,undefined,dialogue,Mr. Donovan,I know! I'll let him write about her somewhere else in the newspaper.
245,undefined,undefined,dialogue,Mr. Donovan,Give him the Food Critic's column. It's shit anyways.
246,undefined,undefined,dialogue,Mr. Donovan,Heheh... I'm so fucking nice.
247,undefined,undefined,dialogue,Mr. Donovan,"I'm out, kid."
248,undefined,undefined,dialogue,Jill,"Thank you, please come again."
249,undefined,undefined,dialogue,Jill,"(That'd be something interesting to see, I guess.)"
250,undefined,undefined,dialogue,Mr. Donovan,"Man, that gal's producer was angry as fuck. Trying to negotiate with him was a hassle."
251,undefined,undefined,dialogue,Mr. Donovan,I've had less problems dealing with SoCal Justice Warriors.
252,undefined,undefined,dialogue,Jill,Who?
253,undefined,undefined,dialogue,Mr. Donovan,"SoCal Justice Warriors, that mafia/vigilante group that runs around solving crimes in swimsuits."
254,undefined,undefined,dialogue,Jill,"Oh yeah, those artificially blond, artificially tanned folks with big blunt objects. Yeah."
255,undefined,undefined,dialogue,Mr. Donovan,"They're an interesting group, you know?"
256,undefined,undefined,dialogue,Mr. Donovan,They only accept people born or raised in South California and go through hellish training on a daily basis.
257,undefined,undefined,dialogue,Jill,They have to. No normal person can run around in swimsuits in this cold weather.
258,undefined,undefined,dialogue,Mr. Donovan,"They have an interesting view on the world and how it works, but they're pretty sensitive too."
259,undefined,undefined,dialogue,Mr. Donovan,"Too many outlets have insulted them in the past, so they are trigger-happy against defamation."
260,undefined,undefined,dialogue,Mr. Donovan,I've had a dozen guys in speedos talking to me about some news while flaunting their bags of batteries.
261,undefined,undefined,dialogue,Mr. Donovan,And they were still more polite than that producer guy.
262,undefined,undefined,dialogue,Mr. Donovan,Think about it. Watching a banana hammock move at the same time as a bag of batteries was more pleasant.
263,undefined,undefined,dialogue,Jill,"I'm pretty sure there's a ""banana hammocks and bags of batteries"" audience somewhere, though."
264,undefined,undefined,dialogue,Mr. Donovan,"Well, I'm out."
265,undefined,undefined,dialogue,Jill,"Thank you, please come again."
266,undefined,undefined,dialogue,Mr. Donovan,"Yeah, yeah..."
267,undefined,undefined,dialogue,Jill,That was... um... tiring.
268,undefined,undefined,dialogue,Dana,"Hey Jill, I think I have a problem."
269,undefined,undefined,dialogue,Jill,...don't tell me.
270,undefined,undefined,dialogue,Dana,Yup. I can't take the helmet off.
271,undefined,undefined,dialogue,Gillian,AHAHAHAHAHAHAHAHAHAHAHAHAHAHA!!
272,undefined,undefined,dialogue,Dana,"Yeah, yeah. Very funny."
273,undefined,undefined,dialogue,Jill,Did you check the internet for help?
274,undefined,undefined,dialogue,Dana,"""How to take off a Valkyrie-type White Knight Helmet"" is not precisely a common query, you know?"
275,undefined,undefined,dialogue,Dana,"I could break it, but I don't wanna damage a client's propert-..."
276,undefined,undefined,dialogue,Dana,...
277,undefined,undefined,dialogue,Jill,W-What? Did you run out of air?!
278,undefined,undefined,dialogue,Dana,I just realized you served a Valkyrie in Valhalla.
279,undefined,undefined,dialogue,Gillian,HAAAAAHAHAHAHAHAHAHAHAHAHAHAHAHA!!!
280,undefined,undefined,dialogue,Jill,Shit... d-don't scare me like that.
281,undefined,undefined,dialogue,Dana,I don't think you can run out of air with this helmet.
282,undefined,undefined,dialogue,Jill,What are you gonna do?
283,undefined,undefined,dialogue,Dana,I know someone that might help me. I'll give her a call.
284,undefined,undefined,dialogue,Dana,Let's see... where was her number... oh! Here it is.
285,undefined,undefined,dialogue,Dana,"Hey, Iris! I need some unclogging advice."
286,undefined,undefined,dialogue,Jill,Iris?
287,undefined,undefined,dialogue,Gillian,I've heard Chief call her a couple of times. Maybe she's a friend?
288,undefined,undefined,dialogue,Gillian,"More importantly, will Chief be fine?"
289,undefined,undefined,dialogue,Jill,"She will. Even if there's no God or Buddha, you can always trust Boss."
290,undefined,undefined,dialogue,Gillian,Yeah... let's hope you're right.
291,undefined,undefined,dialogue,Dorothy,"Hey, honey! Can you see me?"
292,undefined,undefined,dialogue,Jill,"Ah, Dorothy."
293,undefined,undefined,dialogue,Jill,"Yeah, I can see you. Why?"
294,undefined,undefined,dialogue,Dorothy,Really? Man! Did they sell me the wrong stuff?
295,undefined,undefined,dialogue,Jill,Who sold you what?
296,undefined,undefined,dialogue,Dana,"Jill, I'm going out for a bit to buy a screwdriver and bacon and..."
297,undefined,undefined,dialogue,Dana,...are you talking to yourself again?
298,undefined,undefined,dialogue,Jill,"No, I'm not."
299,undefined,undefined,dialogue,Dorothy,Hello!
300,undefined,undefined,dialogue,Dana,"Oh, hello Dorothy... wherever you are."
301,undefined,undefined,dialogue,Dana,I'll be back in a bit then.
302,undefined,undefined,dialogue,Jill,She didn't see you?
303,undefined,undefined,dialogue,Dorothy,Oh! I get it now.
304,undefined,undefined,dialogue,Dorothy,They sold me a VIC Jammer. Not an optic camouflage system.
305,undefined,undefined,dialogue,Jill,Um... care to explain?
306,undefined,undefined,dialogue,Dorothy,Have you seen those pics or videos of someone stripping or undressing?
307,undefined,undefined,dialogue,Dorothy,But I mean the ones where the clothes are the only thing you see and the other person is invisible.
308,undefined,undefined,dialogue,Jill,...come again?
309,undefined,undefined,dialogue,Dorothy,There's people out there with a fetish for invisible people.
310,undefined,undefined,dialogue,Dorothy,Where you can only see a few articles of clothes floating about.
311,undefined,undefined,dialogue,Dorothy,"I was trying to find something that would let me cater to that fetish, but my contact misunderstood my request."
312,undefined,undefined,dialogue,Dorothy,I asked him to bring me something that'd make me invisible. And he did.
313,undefined,undefined,dialogue,Dorothy,But I'm only invisible to cameras.
314,undefined,undefined,dialogue,Jill,...
315,undefined,undefined,dialogue,Jill,"Even then, wouldn't your clothes be invisible too with such a jammer or something?"
316,undefined,undefined,dialogue,Dorothy,Hm... you have a point.
317,undefined,undefined,dialogue,Dorothy,Oh well. I'll work something out. Maybe I'll get a Nanocamo module.
318,undefined,undefined,dialogue,Jill,Nanocamo?
319,undefined,undefined,dialogue,Dorothy,Haven't you heard of Nanocamo?
320,undefined,undefined,dialogue,Dorothy,They're a military technology company that recently branched to civilian appliances.
321,undefined,undefined,dialogue,Dorothy,They use nanotechnology to make fabric or other materials take any color or texture you want.
322,undefined,undefined,dialogue,Dorothy,"You can order a module from them and change the colors of clothes, walls or tables with it!"
323,undefined,undefined,dialogue,Jill,Hm... sounds interesting. Maybe I'll look it up.
324,undefined,undefined,dialogue,Jill,What does that have to do with what you want though?
325,undefined,undefined,dialogue,Dorothy,"If I remember correctly, they have a module that makes things almost invisible to the human eye."
326,undefined,undefined,dialogue,Dorothy,It was quite pricey last I checked though.
327,undefined,undefined,dialogue,Jill,"""Almost""? ""To the human eye""?"
328,undefined,undefined,dialogue,Dorothy,"Well, it's not perfect, if you move you'd be an eerie, surroundings-colored blob."
329,undefined,undefined,dialogue,Dorothy,"And we Lilim see things differently, so it's ineffective against us."
330,undefined,undefined,dialogue,Dorothy,"Still, it might be what I need..."
331,undefined,undefined,dialogue,Dorothy,"Now, what was that about talking to yourself ""again""?"
332,undefined,undefined,dialogue,Jill,...
333,undefined,undefined,dialogue,Jill,Nothing important.
334,undefined,undefined,dialogue,Jill,What are you having?
335,undefined,undefined,dialogue,Dorothy,"I'm in a good mood, so give me a Piano Woman."
336,undefined,undefined,dialogue,Jill,Sure.
337,undefined,undefined,dialogue,Jill,One Piano Woman.
338,undefined,undefined,dialogue,Dorothy,"Thanks! I love these ones, you know?"
339,undefined,undefined,dialogue,Dorothy,I keep them for special occasions - whenever I'm feeling good or when I need to get out of a slump.
340,undefined,undefined,dialogue,Jill,And today?
341,undefined,undefined,dialogue,Dorothy,Today I feel good.
342,undefined,undefined,dialogue,Jill,That's nice.
343,undefined,undefined,dialogue,Jill,Here.
344,undefined,undefined,dialogue,Dorothy,Hm...
345,undefined,undefined,dialogue,Dorothy,"As much as I enjoy the company of men, this isn't my kind of drink."
346,undefined,undefined,dialogue,Dorothy,I don't like drinks that aren't sweet.
347,undefined,undefined,dialogue,Dorothy,I deal with enough bitterness at work.
348,undefined,undefined,dialogue,Jill,I'll keep it in mind.
349,undefined,undefined,dialogue,Jill,"(What does she mean by bitter-... wait, no. Don't wanna know.)"
350,undefined,undefined,dialogue,Jill,Here...
351,undefined,undefined,dialogue,Dorothy,Hm...
352,undefined,undefined,dialogue,Jill,...?
353,undefined,undefined,dialogue,Dorothy,Hmhmhm...
354,undefined,undefined,dialogue,Dorothy,"Wrong drink, but I can't say no to one of these. Lucky you."
