line,filename,lines,type,character,text
58,undefined,undefined,dialogue,Anna,"Yeah, yeah. I'm old enough to drink. I turned 21 not too long ago, actually."
59,undefined,undefined,dialogue,Jill,...
60,undefined,undefined,dialogue,Anna,Still don't believe me? What do you need me to give you?
61,undefined,undefined,dialogue,Jill,(I must be sleep-deprived or something.)
62,undefined,undefined,dialogue,Jill,(What's this... deja vu feeling though?)
63,undefined,undefined,dialogue,Jill,"...it's fine, don't worry."
64,undefined,undefined,dialogue,Jill,What can I get you?
65,undefined,undefined,dialogue,Anna,I feel like having a Sugar Rush.
66,undefined,undefined,dialogue,Jill,Sure. Coming right up.
67,undefined,undefined,dialogue,Jill,Here you go.
68,undefined,undefined,dialogue,Anna,Thanks!
69,undefined,undefined,dialogue,Anna,"Yup, this is the stuff."
70,undefined,undefined,dialogue,Jill,Here.
71,undefined,undefined,dialogue,Anna,Thanks!
72,undefined,undefined,dialogue,Anna,"Hoooold on, this doesn't have any alcohol, does it?"
73,undefined,undefined,dialogue,Jill,Nope.
74,undefined,undefined,dialogue,Anna,"You really think I'm underaged, don't you?"
75,undefined,undefined,dialogue,Jill,Yup.
76,undefined,undefined,dialogue,Anna,I'll have you know I'm old enough to get pregnant.
77,undefined,undefined,dialogue,Jill,That's... sadly not relevant here.
78,undefined,undefined,dialogue,Anna,Ugh!
79,undefined,undefined,dialogue,Anna,"On second thought, this is actually good."
80,undefined,undefined,dialogue,Anna,Err... I mean... Don't underestimate me!
81,undefined,undefined,dialogue,Jill,Enjoy.
82,undefined,undefined,dialogue,Anna,Thanks!
83,undefined,undefined,dialogue,Anna,Um... this isn't a Sugar Rush.
84,undefined,undefined,dialogue,Anna,"*sniff* But it'll get me drunk, so it's fine I guess."
85,undefined,undefined,dialogue,Jill,Enjoy.
86,undefined,undefined,dialogue,Anna,Thanks!
87,undefined,undefined,dialogue,Anna,Um... this isn't a Sugar Rush.
88,undefined,undefined,dialogue,Anna,It doesn't even smell like it'll make me say funny things!
89,undefined,undefined,dialogue,Anna,"You think I'm underaged, don't you?"
90,undefined,undefined,dialogue,Jill,Yup.
91,undefined,undefined,dialogue,Anna,Ugh!
92,undefined,undefined,dialogue,Anna,You know... I could've been lying through my teeth.
93,undefined,undefined,dialogue,Jill,...
94,undefined,undefined,dialogue,Anna,I could be an underaged liar. You could've sold alcoholic drinks to an underage kid.
95,undefined,undefined,dialogue,Anna,How would that make you feel?
96,undefined,undefined,dialogue,Jill,Meh...
97,undefined,undefined,dialogue,Anna,"""Meh""?"
98,undefined,undefined,dialogue,Jill,I don't believe in the myth that kids don't drink alcohol. I've met 16 year olds that drink a lot more than I do.
99,undefined,undefined,dialogue,Jill,"Limiting the alcohol they can get is necessary, but if you make it look like a forbidden pleasure..."
100,undefined,undefined,dialogue,Jill,Well... you will only make them crave it more.
101,undefined,undefined,dialogue,Jill,"Hell, I bet if you gave kids alcohol, they'd start swearing off of it earlier."
102,undefined,undefined,dialogue,Anna,So you're fine with giving drinks to underaged kids?
103,undefined,undefined,dialogue,Jill,"No, but if that were to happen, I wouldn't get my panties in a bunch."
104,undefined,undefined,dialogue,Anna,W-Wouldn't you get punished for doing that?
105,undefined,undefined,dialogue,Jill,You'd have to admit publicly that you ordered alcohol first. And that would bring you a different array of problems.
106,undefined,undefined,dialogue,Anna,...oh.
107,undefined,undefined,dialogue,Jill,Did you come here looking to get me in trouble?
108,undefined,undefined,dialogue,Anna,No! I just wanted a reaction out of you but you're taking it all too calmly!
109,undefined,undefined,dialogue,Jill,...why?
110,undefined,undefined,dialogue,Anna,I don't know. Your face makes me wanna tease you.
111,undefined,undefined,dialogue,Jill,(I suddenly feel like I'm back in high school.)
112,undefined,undefined,dialogue,Anna,Do you really think I look that young?
113,undefined,undefined,dialogue,Jill,I do... but not young enough to be considered underaged.
114,undefined,undefined,dialogue,Anna,"Then, why won't you give me alcohol?!"
115,undefined,undefined,dialogue,Jill,Because I wanted to mess with you.
116,undefined,undefined,dialogue,Anna,Mess with a client? Do you usually do that?
117,undefined,undefined,dialogue,Jill,Only if it looks like they might take it in their stride.
118,undefined,undefined,dialogue,Jill,"Still, why are you so angry at the idea I might think you look young?"
119,undefined,undefined,dialogue,Anna,T-That's...
120,undefined,undefined,dialogue,Jill,"I mean, the only people who don't like being mistaken for someone younger... are young people."
121,undefined,undefined,dialogue,Jill,"But to be fair, you still look older than 95% of our regulars."
122,undefined,undefined,dialogue,Anna,T-That would mean you've served drinks to people who look like they're 13 years old or something.
123,undefined,undefined,dialogue,Jill,Yup.
124,undefined,undefined,dialogue,Anna,E-Eh?
125,undefined,undefined,dialogue,Jill,"Alright, let's get this out of the way. Please show me your ID."
126,undefined,undefined,dialogue,Anna,Sure.
127,undefined,undefined,dialogue,Jill,...
128,undefined,undefined,dialogue,Jill,"Seems everything's in order, Miss Anna... Graem?"
129,undefined,undefined,dialogue,Jill,(Anna Graem... where have I heard that name before?)
130,undefined,undefined,dialogue,Anna,Go ahead. Just try to make a joke I haven't heard yet.
131,undefined,undefined,dialogue,Jill,I'll... politely refuse.
132,undefined,undefined,dialogue,Anna,"No, I'm serious. Go ahead. People think it's ""too easy"" so they never make jokes about my name."
133,undefined,undefined,dialogue,Jill,...I'm still going to politely refuse.
134,undefined,undefined,dialogue,Anna,You're no fun!
135,undefined,undefined,dialogue,Anna,"So. What's your name, Miss Bartender?"
136,undefined,undefined,dialogue,Jill,My name?
137,undefined,undefined,dialogue,Anna,You saw my name. I have the right to know yours.
138,undefined,undefined,dialogue,Jill,Fair enough. I'm Jill.
139,undefined,undefined,dialogue,Anna,Jill what?
140,undefined,undefined,dialogue,Jill,Just... Jill.
141,undefined,undefined,dialogue,Anna,"Yeah, but what's your full name?"
142,undefined,undefined,dialogue,Jill,Just call me Jill.
143,undefined,undefined,dialogue,Anna,"Fine, I'll just pretend Jill is a way of saying your name is actually Johanna Ignacia Laurent Loan."
144,undefined,undefined,dialogue,Anna,"Actually, I'll shorten it to Jo."
145,undefined,undefined,dialogue,Jill,Whatever floats your boat.
146,undefined,undefined,dialogue,Anna,"Say, Jo, this place looks awfully desolate."
147,undefined,undefined,dialogue,Jill,"(Jo, she says...)"
148,undefined,undefined,dialogue,Jill,"It's been a slow day. A really, REALLY slow day."
149,undefined,undefined,dialogue,Jill,I'm actually glad you showed up. I was growing bored as hell.
150,undefined,undefined,dialogue,Jill,"I mean, it's not like we're always bustling with activity, but this is unusual even for here."
151,undefined,undefined,dialogue,Anna,"So, I take it this isn't a popular place then?"
152,undefined,undefined,dialogue,Jill,"We have our regulars, but we're not like the bars in the main street."
153,undefined,undefined,dialogue,Anna,"Still, I like this place. It's comfy and... I don't know, it makes me feel safe."
154,undefined,undefined,dialogue,Jill,"Weird. I mean, I feel that way too, but this place usually gives off the opposite impression."
155,undefined,undefined,dialogue,Jill,"Can't blame them though, this isn't exactly the best part of the city."
156,undefined,undefined,dialogue,Anna,That's a shame. I really like how isolated this place feels.
157,undefined,undefined,dialogue,Anna,You can't hear the sounds of the city in here. It's nice.
158,undefined,undefined,dialogue,Anna,"But then again, you could say I have some experience with isolated places. So, it might just be nostalgia."
159,undefined,undefined,dialogue,Jill,"Nostalgia, huh..."
160,undefined,undefined,dialogue,Anna,Speaking of coming in here...
161,undefined,undefined,dialogue,Anna,"Now that I think about it, you didn't ask for my ID when I first came in. Why didn't you do it if you were so suspicious?"
162,undefined,undefined,dialogue,Jill,"Well... firstly, I was bored."
163,undefined,undefined,dialogue,Anna,Figures.
164,undefined,undefined,dialogue,Jill,"And second, I felt like you were of legal age."
165,undefined,undefined,dialogue,Anna,Um... how?
166,undefined,undefined,dialogue,Jill,"We've had a lot of kids come in thinking they could get away with ordering a drink, but they're too nervous or jumpy."
167,undefined,undefined,dialogue,Jill,I don't usually give drinks to kids like that. They don't know what they're dealing with.
168,undefined,undefined,dialogue,Anna,What if they're not like that but still underage?
169,undefined,undefined,dialogue,Jill,"If they at least look like they're above legal age, I would be able to live with myself I guess."
170,undefined,undefined,dialogue,Jill,"I won't give them anything if I know they're still kids. But hey, I'm bound to be fooled sometime."
171,undefined,undefined,dialogue,Anna,So I'm guessing I wasn't... jumpy?
172,undefined,undefined,dialogue,Jill,Yup.
173,undefined,undefined,dialogue,Anna,I see.
174,undefined,undefined,dialogue,Anna,"Hey Jo, now that you know I can drink legally, can I get another one?"
175,undefined,undefined,dialogue,Jill,What do you want?
176,undefined,undefined,dialogue,Anna,Hm... give me something sweet.
177,undefined,undefined,dialogue,Jill,Sweet? Sure.
178,undefined,undefined,dialogue,Jill,One sweet drink.
179,undefined,undefined,dialogue,Anna,Thanks!
180,undefined,undefined,dialogue,Anna,"You know, if all drinks were like this, I'd be afraid of turning into an alcoholic."
181,undefined,undefined,dialogue,Jill,Please don't joke about that.
182,undefined,undefined,dialogue,Anna,How can you say that? You're a bartender!
183,undefined,undefined,dialogue,Jill,A bartender doesn't want her clients to become alcoholics.
184,undefined,undefined,dialogue,Jill,Just like how personal trainers don't want their trainees to turn into steroid junkies.
185,undefined,undefined,dialogue,Anna,"Oh, yeah. I guess you're right."
186,undefined,undefined,dialogue,Anna,"Still, this one's really nice."
187,undefined,undefined,dialogue,Jill,Here you go.
188,undefined,undefined,dialogue,Anna,*sniff* This doesn't smell like my dad's breath on Sunday morning.
189,undefined,undefined,dialogue,Anna,Did you give me something without alcohol?
190,undefined,undefined,dialogue,Jill,I did.
191,undefined,undefined,dialogue,Anna,"I'll let you know I'm old enough to use a bra, so don't you dare underestimate me!"
192,undefined,undefined,dialogue,Jill,That's... not relevant here.
193,undefined,undefined,dialogue,Anna,...maybe for you.
194,undefined,undefined,dialogue,Jill,...?
195,undefined,undefined,dialogue,Jill,Here.
196,undefined,undefined,dialogue,Anna,...
197,undefined,undefined,dialogue,Anna,"Jo, I think this drink went bad."
198,undefined,undefined,dialogue,Jill,"No, it didn't."
199,undefined,undefined,dialogue,Anna,You sure? It tastes like butt.
200,undefined,undefined,dialogue,Jill,I thought an adult like you would be able to stomach something like this.
201,undefined,undefined,dialogue,Anna,So you intentionally gave me the wrong drink? Why? To mess with me?
202,undefined,undefined,dialogue,Jill,...yup.
203,undefined,undefined,dialogue,Anna,You're mean!
204,undefined,undefined,dialogue,Jill,Here you go.
205,undefined,undefined,dialogue,Anna,Heheh... it feels funny on the tongue.
206,undefined,undefined,dialogue,Anna,It's the first time I've tasted something so ...bubbly.
207,undefined,undefined,dialogue,Jill,You've never had a bubbly drink? Not even a can of soda?
208,undefined,undefined,dialogue,Anna,I was a really fragile person up until recently. Things like bubbly drinks were out of the question.
209,undefined,undefined,dialogue,Jill,Oh...
210,undefined,undefined,dialogue,Anna,"You got the order wrong, but I actually like it! Are there even bubblier drinks?"
211,undefined,undefined,dialogue,Jill,I... don't think so.
212,undefined,undefined,dialogue,Anna,It's fine. I'll get a soda later or something.
213,undefined,undefined,dialogue,Jill,Alright. Here.
214,undefined,undefined,dialogue,Anna,"Hey, this is nice!"
215,undefined,undefined,dialogue,Jill,(Eh?)
216,undefined,undefined,dialogue,Anna,"Sure, it could be a little sweeter, but I'm not complaining."
217,undefined,undefined,dialogue,Jill,(...is she a bird or something? That should've been spicy.)
218,undefined,undefined,dialogue,Anna,"Do you normally do that, Jo? Give people the wrong orders?"
219,undefined,undefined,dialogue,Jill,"Sorry, I'm... a bit out of it."
220,undefined,undefined,dialogue,Anna,Don't worry. I won't complain. I'm in a good mood.
221,undefined,undefined,dialogue,Anna,"Still, why mess up like that?"
222,undefined,undefined,dialogue,Jill,Do you want me to get you another drink?
223,undefined,undefined,dialogue,Anna,"Nah, leave it like that..."
224,undefined,undefined,dialogue,Anna,"...still, I can't help but wonder..."
225,undefined,undefined,dialogue,Jill,"If I told you I like to mess with my clients just to get a rise out of them, would you call it a day?"
226,undefined,undefined,dialogue,Anna,"Yes, yes I would."
227,undefined,undefined,dialogue,Jill,*sigh*
228,undefined,undefined,dialogue,Anna,No sighing! I'm the one in the right here.
229,undefined,undefined,dialogue,Jill,...
230,undefined,undefined,dialogue,Anna,And no sighing even harder because I said that.
231,undefined,undefined,dialogue,Jill,(...dammit.)
232,undefined,undefined,dialogue,Anna,"Hey Jo, do you drink?"
233,undefined,undefined,dialogue,Jill,"I suppose, yeah. It'd be weird for a bartender not to drink, you know?"
234,undefined,undefined,dialogue,Anna,"I don't know, I've met dentists with bad teeth. Bartenders who don't drink totally would make sense."
235,undefined,undefined,dialogue,Jill,That's silly. It'd be like a vegan chef running a BBQ restaurant.
236,undefined,undefined,dialogue,Anna,You think?
237,undefined,undefined,dialogue,Jill,"Yeah, I mean... It's not a matter of whether you can eat or drink whatever it is that you're making."
238,undefined,undefined,dialogue,Jill,"It's more like, ""Why do it if you don't like it?"""
239,undefined,undefined,dialogue,Anna,"Huh... yeah, I guess that's true."
240,undefined,undefined,dialogue,Anna,"A dentist might have bad teeth, but he could still like working in dentistry. But why bother bartending if you don't like alcohol?"
241,undefined,undefined,dialogue,Jill,See?
242,undefined,undefined,dialogue,Anna,...
243,undefined,undefined,dialogue,Anna,Hm...
244,undefined,undefined,dialogue,Jill,Something wrong?
245,undefined,undefined,dialogue,Anna,I just noticed you haven't said my name yet.
246,undefined,undefined,dialogue,Jill,I haven't... what?
247,undefined,undefined,dialogue,Anna,"Aside from when you read my ID out loud, you haven't said my name!"
248,undefined,undefined,dialogue,Anna,"Meanwhile, I've called out yours like a gazillion times now."
249,undefined,undefined,dialogue,Jill,"(The wrong name, though.)"
250,undefined,undefined,dialogue,Jill,Well... I haven't had the need to say your name.
251,undefined,undefined,dialogue,Anna,"Come on, humor me. Say my name."
252,undefined,undefined,dialogue,Jill,...why?
253,undefined,undefined,dialogue,Anna,Say my name! Say. My. Name. Say my naaaaaaaaaaaaaaaaaaaame!
254,undefined,undefined,dialogue,Jill,*sigh*
255,undefined,undefined,dialogue,Jill,Anna.
256,undefined,undefined,dialogue,Anna,One more time.
257,undefined,undefined,dialogue,Jill,Anna.
258,undefined,undefined,dialogue,Anna,Yes! Now one more time!
259,undefined,undefined,dialogue,Jill,...Nana.
260,undefined,undefined,dialogue,Jill,...
261,undefined,undefined,dialogue,Jill,(It happened again. Maybe I need glasses?)
262,undefined,undefined,dialogue,Jill,(And there's that feeling again. Did I see someone glitch out in the past?)
263,undefined,undefined,dialogue,Anna,"Oh, come on!"
264,undefined,undefined,dialogue,Jill,Why did you want me to say your name?
265,undefined,undefined,dialogue,Anna,I like hearing people call me by name.
266,undefined,undefined,dialogue,Anna,It feels personal and... fuzzy.
267,undefined,undefined,dialogue,Jill,"Yeah, but asking people to say your name like that is a bit..."
268,undefined,undefined,dialogue,Anna,Quirky?
269,undefined,undefined,dialogue,Jill,Creepy.
270,undefined,undefined,dialogue,Anna,I don't know about that.
271,undefined,undefined,dialogue,Anna,There was this certain someone who would wake me up in the morning saying my name.
272,undefined,undefined,dialogue,Anna,"Your name is important. Once you know someone's name, the gap between that person and you disappears."
273,undefined,undefined,dialogue,Anna,"Once you give names to things, you start seeing them as important members of the family."
274,undefined,undefined,dialogue,Anna,So what if it's creepy? It's still nice!
275,undefined,undefined,dialogue,Jill,(Stop calling me Jo and use my name then!)
276,undefined,undefined,dialogue,Jill,"Say Anna, can I ask you something?"
277,undefined,undefined,dialogue,Anna,"You called me by name so, sure!"
278,undefined,undefined,dialogue,Jill,About your arm...
279,undefined,undefined,dialogue,Anna,"What about it? Oh yeah, I'm lacking one. Did saying the word ""creepy"" remind you of its absence?"
280,undefined,undefined,dialogue,Jill,"Actually, I've been wanting to ask about it since you came in."
281,undefined,undefined,dialogue,Anna,At least be uncomfortable for a second! I'm trying to get a rise out of you. Sheesh...
282,undefined,undefined,dialogue,Anna,"So, what is it? How did I lose it?"
283,undefined,undefined,dialogue,Jill,If it's not too personal.
284,undefined,undefined,dialogue,Anna,It isn't. I'm actually proud of the tale.
285,undefined,undefined,dialogue,Jill,Eh... why?
286,undefined,undefined,dialogue,Anna,You're looking at a proud survivor of Nanomachine Rejection!
287,undefined,undefined,dialogue,Jill,Really? I thought that was something doctors detected while a fetus is still in the womb.
288,undefined,undefined,dialogue,Anna,Yes and no.
289,undefined,undefined,dialogue,Anna,There's actually two types of Nanomachine Rejection Syndrome.
290,undefined,undefined,dialogue,Anna,"The first one is the most ""common."" They usually detect it while you're still a fetus."
291,undefined,undefined,dialogue,Anna,That's when they turn you into a Cat Boomer.
292,undefined,undefined,dialogue,Anna,"The other one can sometimes appear in your teenage years. It's incredibly rare, but it's still possible."
293,undefined,undefined,dialogue,Jill,So that arm...
294,undefined,undefined,dialogue,Anna,Nanomachine Rejection basically causes your body to attack itself.
295,undefined,undefined,dialogue,Anna,"Tissues start ripping apart, your organs malfunction..."
296,undefined,undefined,dialogue,Anna,"I was lucky. In the end, all I lost was an arm and a handful of toes."
297,undefined,undefined,dialogue,Anna,"Get it? A handful, because I lost five."
298,undefined,undefined,dialogue,Jill,...
299,undefined,undefined,dialogue,Anna,*ahem* A-Anyway...
300,undefined,undefined,dialogue,Anna,"I have a prosthetic arm, but it's in maintenance right now."
301,undefined,undefined,dialogue,Jill,"Ah, I see."
302,undefined,undefined,dialogue,Anna,It's a bit weird to be without it. I still feel like it's there.
303,undefined,undefined,dialogue,Anna,"Just a couple of hours ago, I tried to grab something and I just stood there, thinking that arm was doing something."
304,undefined,undefined,dialogue,Anna,But anyways. Mind getting me another drink? We can keep talking about my stump after that.
305,undefined,undefined,dialogue,Jill,Umm... riiiiight.
306,undefined,undefined,dialogue,Jill,What do you want?
307,undefined,undefined,dialogue,Anna,Let's try something... classy.
308,undefined,undefined,dialogue,Anna,It's weird being in a bar and not asking for a fancy drink.
309,undefined,undefined,dialogue,Jill,Alright.
310,undefined,undefined,dialogue,Jill,Here.
311,undefined,undefined,dialogue,Anna,"This looks expensive, alright. I'm starting to have second thoughts right now."
312,undefined,undefined,dialogue,Jill,Just drink it.
313,undefined,undefined,dialogue,Jill,Here you go.
314,undefined,undefined,dialogue,Anna,...
315,undefined,undefined,dialogue,Jill,Something wrong?
316,undefined,undefined,dialogue,Anna,This has no alcohol in it.
317,undefined,undefined,dialogue,Anna,"Jo, why would I come to a bar and not get something alcoholic?"
318,undefined,undefined,dialogue,Jill,"To ask for directions, to hide from the cops, to use the bathroom, to use the phone, to try mugging us and get beaten by my boss..."
319,undefined,undefined,dialogue,Jill,"To sit because your leg hurts, to ask what's the capital of Ghana, to challenge my boss to a children's card game..."
320,undefined,undefined,dialogue,Jill,"To ask for information, to start an illegal chess ring, to hide a newly bought inflatable doll from your wife..."
321,undefined,undefined,dialogue,Anna,Did all of this happen in real life?
322,undefined,undefined,dialogue,Jill,I could go on for hours.
323,undefined,undefined,dialogue,Anna,L-Leave it at that.
324,undefined,undefined,dialogue,Jill,Here ya go.
325,undefined,undefined,dialogue,Anna,This doesn't look expensive.
326,undefined,undefined,dialogue,Anna,"...on second thought, that's a good thing."
327,undefined,undefined,dialogue,Anna,Cheers!
328,undefined,undefined,dialogue,Jill,Enjoy.
329,undefined,undefined,dialogue,Anna,"This looks nice. In a... retro way, I guess."
330,undefined,undefined,dialogue,Anna,"But not classy, that's for sure."
331,undefined,undefined,dialogue,Anna,"Actually, it's not half bad."
332,undefined,undefined,dialogue,Jill,Aaaand served.
333,undefined,undefined,dialogue,Anna,...
334,undefined,undefined,dialogue,Jill,What?
335,undefined,undefined,dialogue,Anna,I have this feeling you're messing with me.
336,undefined,undefined,dialogue,Anna,Is it because I'm looking to get a reaction out of you?
337,undefined,undefined,dialogue,Jill,Maybe.
338,undefined,undefined,dialogue,Anna,...
339,undefined,undefined,dialogue,Jill,Something wrong?
340,undefined,undefined,dialogue,Anna,"Yeah, I'm just not feeling all that comfortable anymore."
341,undefined,undefined,dialogue,Jill,Why?
342,undefined,undefined,dialogue,Anna,How can I feel comfortable if you serve me drinks I don't like?
343,undefined,undefined,dialogue,Anna,"I'd understand if you got the order wrong and I still liked it, but that's not the case here."
344,undefined,undefined,dialogue,Anna,"So yeah, I'm gonna leave right now. Better luck next time."
345,undefined,undefined,dialogue,Jill,*sigh* That can't be good.
346,undefined,undefined,dialogue,Anna,Heheh... I'm starting to feel dizzy. That's nice.
347,undefined,undefined,dialogue,Jill,It is?
348,undefined,undefined,dialogue,Anna,"Of course! I spent so much time in hospitals and whatnot. But now, I'm just... living my life, you know?"
349,undefined,undefined,dialogue,Anna,I wanna feel the good and the bad. No more being forced to sit quietly in a quarantine room.
350,undefined,undefined,dialogue,Jill,"Yeah, I can get that."
351,undefined,undefined,dialogue,Jill,Wait... Quarantine?
352,undefined,undefined,dialogue,Anna,Type 2 Nanomachine Rejection patients are put in special chambers free from the nanomachine particles in the air.
353,undefined,undefined,dialogue,Anna,"That prevents them from being assimilated, and aggravating their whole situation."
354,undefined,undefined,dialogue,Anna,"To be fair, not all of my memories of that chamber are bad."
355,undefined,undefined,dialogue,Anna,"I mean, I did spend three, four years in one of those places."
356,undefined,undefined,dialogue,Jill,Really? That long?
357,undefined,undefined,dialogue,Anna,"Well, I didn't go for the genetic-level treatment. So, it was longer... and a lot less expensive."
358,undefined,undefined,dialogue,Anna,"I'm not going to complain, though. I'm alive thanks to all that."
359,undefined,undefined,dialogue,Anna,And I left with so many fond memories too.
360,undefined,undefined,dialogue,Jill,"So that's what you meant with the whole ""feeling nostalgic in isolated places"" thing."
361,undefined,undefined,dialogue,Anna,Yup.
362,undefined,undefined,dialogue,Anna,...
363,undefined,undefined,dialogue,Jill,Are you alright?
364,undefined,undefined,dialogue,Anna,Y-Yeah... I'm fine. Just dizzy.
365,undefined,undefined,dialogue,Anna,"So, any questions about my stump, Jo?"
366,undefined,undefined,dialogue,Jill,"Not about your stump, actually. What is the treatment for Nanomachine Rejection Syndrome like?"
367,undefined,undefined,dialogue,Anna,Well. The purpose of it is to provide your body a certain degree of immunity to the nanomachines so it stops attacking itself.
368,undefined,undefined,dialogue,Anna,"But too much of that, and you end up with Tokyo Flu."
369,undefined,undefined,dialogue,Jill,Tokyo Flu...
370,undefined,undefined,dialogue,Jill,"That's that super-flu that people can only avoid with the help of nanomachines, right?"
371,undefined,undefined,dialogue,Anna,That's the one.
372,undefined,undefined,dialogue,Jill,I've always wondered why they called it Tokyo Flu.
373,undefined,undefined,dialogue,Anna,"If I remember correctly, it's because one of the first cases happened in Tokyo. Some have called it ""Anime Flu"" too."
374,undefined,undefined,dialogue,Jill,Huh...
375,undefined,undefined,dialogue,Jill,It's ironic how the technology they use to keep tabs on you also strengthens your immune system.
376,undefined,undefined,dialogue,Anna,"Not that it strengthened me against the needles I had to face on a daily basis, that's for sure. But anyways..."
377,undefined,undefined,dialogue,Anna,"Nanomachine Rejection Syndrome is, in some ways, like an allergy. A genetic-level treatment rewrites that part so you can call it a day."
378,undefined,undefined,dialogue,Anna,But we couldn't afford that so we went for the long route.
379,undefined,undefined,dialogue,Anna,The long route consists of a concentrated serum that makes about 1 square centimeter of your body immune to rejection.
380,undefined,undefined,dialogue,Anna,But the serum also makes your body go nuts at times too. I lost my arm while they were treating it.
381,undefined,undefined,dialogue,Anna,So they have to carefully monitor the treatment to ensure it doesn't kill you in your sleep.
382,undefined,undefined,dialogue,Anna,"Oh yeah, did I mention that the serum burns? Because it burns like the flames of hell itself."
383,undefined,undefined,dialogue,Jill,Damn...
384,undefined,undefined,dialogue,Jill,D-Did I strike a nerve with that question?
385,undefined,undefined,dialogue,Anna,"Oh no, I'm not concerned about it but... can you really blame me for getting riled up about it?"
386,undefined,undefined,dialogue,Anna,And don't get me started about having my eyes treated.
